time,"FAMA_MAMA_daily_close_[0.25, 0.25]","MAMA_daily_close_[0.25, 0.25]",Company
2006-01-30,12.8648,13.1997,ABT
2006-01-27,12.8169,13.1232,ABT
2006-01-26,12.7731,13.0149,ABT
2006-01-25,12.7386,12.8372,ABT
2006-01-24,12.7245,12.72,ABT
2006-01-23,12.7252,12.7838,ABT
2006-01-20,12.7168,12.822,ABT
2006-01-19,12.7017,12.8896,ABT
2006-01-18,12.6749,12.8556,ABT
2006-01-17,12.6491,12.8587,ABT
2006-01-13,12.6192,12.8634,ABT
2006-01-12,12.5843,12.8572,ABT
2006-01-11,12.5453,12.8332,ABT
2006-01-10,12.5042,12.792,ABT
2006-01-09,12.4631,12.6914,ABT
2006-01-06,12.4304,12.5147,ABT
2006-01-05,12.4184,12.4371,ABT
2006-01-04,12.4157,12.4136,ABT
2006-01-03,12.4161,12.4352,ABT
2005-12-30,12.4133,12.4704,ABT
2005-12-29,12.4052,12.5297,ABT
2005-12-28,12.3874,12.5703,ABT
2005-12-27,12.3613,12.5673,ABT
2005-12-23,12.3318,12.5581,ABT
2005-12-22,12.2995,12.4981,ABT
2005-12-21,12.2711,12.4305,ABT
2005-12-20,12.2484,12.3788,ABT
2005-12-19,12.2297,12.3484,ABT
2005-12-16,12.2128,12.2631,ABT
2005-12-15,12.2056,12.1764,ABT
2005-12-14,12.2098,12.1564,ABT
2005-12-13,12.2174,12.1069,ABT
2005-12-12,12.2332,12.0409,ABT
2005-12-09,12.2607,11.9841,ABT
2005-12-08,12.3002,11.927,ABT
2005-12-07,12.3535,11.9237,ABT
2005-12-06,12.4149,11.9493,ABT
2005-12-05,12.4814,11.9971,ABT
2005-12-02,12.5506,12.0275,ABT
2005-12-01,12.6254,12.0296,ABT
2005-11-30,12.7105,12.129,ABT
2005-11-29,12.7936,12.2533,ABT
2005-11-28,12.8707,12.3722,ABT
2005-11-25,12.942,12.4486,ABT
2005-11-23,13.0124,12.5475,ABT
2005-11-22,13.0789,12.6782,ABT
2005-11-21,13.1361,12.8182,ABT
2005-11-18,13.1815,12.8958,ABT
2005-11-17,13.2223,12.9441,ABT
2005-11-16,13.2621,13.0128,ABT
2005-11-15,13.2977,13.1334,ABT
2005-11-14,13.3211,13.2017,ABT
2005-11-11,13.3382,13.3915,ABT
2005-11-10,13.3306,13.3111,ABT
2005-11-09,13.3334,13.3004,ABT
2005-11-08,13.3381,13.2966,ABT
2005-11-07,13.344,13.3102,ABT
2005-11-04,13.3488,13.3252,ABT
2005-11-03,13.3522,13.3432,ABT
2005-11-02,13.3535,13.3442,ABT
2005-11-01,13.3548,13.3613,ABT
2005-10-31,13.3539,13.3694,ABT
2005-10-28,13.3517,13.3522,ABT
2005-10-27,13.3516,13.3605,ABT
2005-10-26,13.3504,13.4037,ABT
2005-10-25,13.3427,13.4021,ABT
2005-10-24,13.3342,13.372,ABT
2005-10-21,13.3288,13.3712,ABT
2005-10-20,13.3228,13.3858,ABT
2005-10-19,13.3138,13.3523,ABT
2005-10-18,13.3083,13.2358,ABT
2005-10-17,13.3187,13.2416,ABT
2005-10-14,13.3297,13.2338,ABT
2005-10-13,13.3433,13.214,ABT
2005-10-12,13.3618,13.1949,ABT
2005-10-11,13.3857,13.2183,ABT
2005-10-10,13.4096,13.2448,ABT
2005-10-07,13.4331,13.3049,ABT
2005-10-06,13.4514,13.3314,ABT
2005-10-05,13.4686,13.3336,ABT
2005-10-04,13.4879,13.3098,ABT
2005-10-03,13.5133,13.2027,ABT
2005-09-30,13.5577,13.2178,ABT
2005-09-29,13.6062,13.2462,ABT
2005-09-28,13.6577,13.3161,ABT
2005-09-27,13.7064,13.4248,ABT
2005-09-26,13.7467,13.4881,ABT
2005-09-23,13.7836,13.5797,ABT
2005-09-22,13.8128,13.5409,ABT
2005-09-21,13.8516,13.5211,ABT
2005-09-20,13.8988,13.5784,ABT
2005-09-19,13.9446,13.6557,ABT
2005-09-16,13.9859,13.7362,ABT
2005-09-15,14.0215,13.799,ABT
2005-09-14,14.0533,13.887,ABT
2005-09-13,14.0771,13.9887,ABT
2005-09-12,14.0897,14.0408,ABT
2005-09-09,14.0967,14.0514,ABT
2005-09-08,14.1031,14.0303,ABT
2005-09-07,14.1135,14.0209,ABT
2005-09-06,14.1268,13.9784,ABT
2005-09-02,14.148,13.9609,ABT
2005-09-01,14.1747,13.981,ABT
2005-08-31,14.2024,13.9809,ABT
2005-08-30,14.234,13.9819,ABT
2005-08-29,14.27,14.0347,ABT
2005-08-26,14.3036,14.0536,ABT
2005-08-25,14.3393,14.12,ABT
2005-08-24,14.3707,14.1694,ABT
2005-08-23,14.3994,14.2549,ABT
2005-08-22,14.4201,14.2883,ABT
2005-08-19,14.4389,14.3059,ABT
2005-08-18,14.4579,14.3429,ABT
2005-08-17,14.4743,14.3727,ABT
2005-08-16,14.4888,14.4051,ABT
2005-08-15,14.5008,14.4555,ABT
2005-08-12,14.5073,14.4505,ABT
2005-08-11,14.5154,14.4623,ABT
2005-08-10,14.523,14.4534,ABT
2005-08-09,14.5329,14.46,ABT
2005-08-08,14.5433,14.4689,ABT
2005-08-05,14.554,14.5034,ABT
2005-08-04,14.5612,14.5381,ABT
2005-08-03,14.5645,14.5286,ABT
2005-08-02,14.5696,14.4849,ABT
2005-08-01,14.5817,14.4319,ABT
2005-07-29,14.6031,14.388,ABT
2005-07-28,14.6339,14.3698,ABT
2005-07-27,14.6716,14.3258,ABT
2005-07-26,14.721,14.3261,ABT
2005-07-25,14.7774,14.3791,ABT
2005-07-22,14.8343,14.4756,ABT
2005-07-21,14.8856,14.5475,ABT
2005-07-20,14.9338,14.6,ABT
2005-07-19,14.9815,14.6297,ABT
2005-07-18,15.0318,14.721,ABT
2005-07-15,15.0762,14.8364,ABT
2005-07-14,15.1104,14.9429,ABT
2005-07-13,15.1344,15.1107,ABT
2005-07-12,15.1378,15.228,ABT
2005-07-11,15.1249,15.1725,ABT
2005-07-08,15.1181,15.1333,ABT
2005-07-07,15.1159,15.1119,ABT
2005-07-06,15.1165,15.1224,ABT
2005-07-05,15.1156,15.119,ABT
2005-07-01,15.1151,15.1339,ABT
2005-06-30,15.1124,15.1455,ABT
2005-06-29,15.1077,15.1631,ABT
2005-06-28,15.0998,15.164,ABT
2005-06-27,15.0906,15.1374,ABT
2005-06-24,15.0839,15.1543,ABT
2005-06-23,15.0739,15.1738,ABT
2005-06-22,15.0596,15.1937,ABT
2005-06-21,15.0404,15.1544,ABT
2005-06-20,15.0242,15.1298,ABT
2005-06-17,15.0091,15.1031,ABT
2005-06-16,14.9956,15.0635,ABT
2005-06-15,14.986,15.0465,ABT
2005-06-14,14.9773,15.03,ABT
2005-06-13,14.9698,15.0081,ABT
2005-06-10,14.9643,14.9963,ABT
2005-06-09,14.9597,14.9754,ABT
2005-06-08,14.9575,14.9394,ABT
2005-06-07,14.9601,14.9242,ABT
2005-06-06,14.9652,14.8937,ABT
2005-06-03,14.9754,14.8848,ABT
2005-06-02,14.9883,14.8914,ABT
2005-06-01,15.0022,14.9013,ABT
2005-05-31,15.0166,14.9073,ABT
2005-05-27,15.0322,14.9245,ABT
2005-05-26,15.0476,14.9721,ABT
2005-05-25,15.0584,15.013,ABT
2005-05-24,15.0648,15.0655,ABT
2005-05-23,15.0648,15.0913,ABT
2005-05-20,15.061,15.1226,ABT
2005-05-19,15.0522,15.1459,ABT
2005-05-18,15.0388,15.1605,ABT
2005-05-17,15.0214,15.1481,ABT
2005-05-16,15.0033,15.1255,ABT
2005-05-13,14.9858,15.0892,ABT
2005-05-12,14.9711,15.1137,ABT
2005-05-11,14.9507,15.1094,ABT
2005-05-10,14.928,15.0892,ABT
2005-05-09,14.905,15.1045,ABT
2005-05-06,14.8765,15.1022,ABT
2005-05-05,14.8443,15.1043,ABT
2005-05-04,14.8071,15.0897,ABT
2005-05-03,14.7667,15.0168,ABT
2005-05-02,14.731,14.9659,ABT
2005-04-29,14.6975,14.8856,ABT
2005-04-28,14.6706,14.8011,ABT
2005-04-27,14.6519,14.7984,ABT
2005-04-26,14.631,14.7557,ABT
2005-04-25,14.6132,14.7531,ABT
2005-04-22,14.5932,14.7672,ABT
2005-04-21,14.5684,14.8065,ABT
2005-04-20,14.5344,14.8065,ABT
2005-04-19,14.4955,14.8866,ABT
2005-04-18,14.4396,14.9041,ABT
2005-04-15,14.3732,14.8443,ABT
2005-04-14,14.3059,14.6732,ABT
2005-04-13,14.2535,14.6073,ABT
2005-04-12,14.2029,14.5451,ABT
2005-04-11,14.154,14.5044,ABT
2005-04-08,14.104,14.4655,ABT
2005-04-07,14.0523,14.4025,ABT
2005-04-06,14.0023,14.2684,ABT
2005-04-05,13.9643,14.1651,ABT
2005-04-04,13.9356,14.0692,ABT
2005-04-01,13.9165,14.0455,ABT
2005-03-31,13.8981,14.0129,ABT
2005-03-30,13.8817,13.9255,ABT
2005-03-29,13.8754,13.7957,ABT
2005-03-28,13.8868,13.7248,ABT
2005-03-24,13.91,13.6883,ABT
2005-03-23,13.9416,13.6642,ABT
2005-03-22,13.9812,13.6668,ABT
2005-03-21,14.0262,13.756,ABT
2005-03-18,14.0648,13.8636,ABT
2005-03-17,14.0935,13.9459,ABT
2005-03-16,14.1146,14.0495,ABT
2005-03-15,14.1239,14.0968,ABT
2005-03-14,14.1278,14.1354,ABT
2005-03-11,14.1267,14.1398,ABT
2005-03-10,14.1248,14.158,ABT
2005-03-09,14.1201,14.1527,ABT
2005-03-08,14.1154,14.1854,ABT
2005-03-07,14.1054,14.1677,ABT
2005-03-04,14.0965,14.1289,ABT
2005-03-03,14.0919,14.1016,ABT
2005-03-02,14.0905,14.1061,ABT
2005-03-01,14.0882,14.1069,ABT
2005-02-28,14.0856,14.1183,ABT
2005-02-25,14.0809,14.1303,ABT
2005-02-24,14.0739,14.1178,ABT
2005-02-23,14.0676,14.0919,ABT
2005-02-22,14.0641,14.1206,ABT
2005-02-18,14.056,14.1896,ABT
2005-02-17,14.037,14.1836,ABT
2005-02-16,14.016,14.1592,ABT
2005-02-15,13.9955,14.0991,ABT
2005-02-14,13.9807,14.015,ABT
2005-02-11,13.9759,13.9416,ABT
2005-02-10,13.9808,13.8733,ABT
2005-02-09,13.9961,13.9067,ABT
2005-02-08,14.0089,13.933,ABT
2005-02-07,14.0197,13.9557,ABT
2005-02-04,14.0289,13.9544,ABT
2005-02-03,14.0395,13.9598,ABT
2005-02-02,14.0509,13.9528,ABT
2005-02-01,14.0649,13.9453,ABT
2005-01-31,14.082,13.9447,ABT
2005-01-28,14.1016,13.9978,ABT
2005-01-27,14.1164,14.0432,ABT
2005-01-26,14.1268,14.0843,ABT
2005-01-25,14.1329,14.0953,ABT
2005-01-24,14.1383,14.1078,ABT
2005-01-21,14.1427,14.1225,ABT
2005-01-20,14.1455,14.1369,ABT
2005-01-19,14.1468,14.1797,ABT
2005-01-18,14.1421,14.2061,ABT
2005-01-14,14.1329,14.2423,ABT
2005-01-13,14.1173,14.2691,ABT
2005-01-12,14.0956,14.3273,ABT
2005-01-11,14.0625,14.3131,ABT
2005-01-10,14.0267,14.3053,ABT
2005-01-07,13.987,14.2056,ABT
2005-01-06,13.9557,14.1193,ABT
2005-01-05,13.9323,14.0855,ABT
2005-01-04,13.9105,14.145,ABT
2005-01-03,13.877,14.1705,ABT
2004-12-31,13.835,14.1567,ABT
2004-12-30,13.7891,14.1405,ABT
2004-12-29,13.7389,14.0914,ABT
2004-12-28,13.6885,14.034,ABT
2004-12-27,13.6392,14.0063,ABT
2004-12-23,13.5867,14.0048,ABT
2004-12-22,13.527,13.9613,ABT
2004-12-21,13.465,13.895,ABT
2004-12-20,13.4036,13.8474,ABT
2004-12-17,13.3402,13.7513,ABT
2004-12-16,13.2814,13.5654,ABT
2004-12-15,13.2408,13.3987,ABT
2004-12-14,13.2183,13.3633,ABT
2004-12-13,13.1976,13.3018,ABT
2004-12-10,13.1827,13.2807,ABT
2004-12-09,13.1687,13.2678,ABT
2004-12-08,13.1545,13.2272,ABT
2004-12-07,13.1441,13.1843,ABT
2004-12-06,13.1384,13.1585,ABT
2004-12-03,13.1355,13.1201,ABT
2004-12-02,13.1377,13.0852,ABT
2004-12-01,13.1452,13.0142,ABT
2004-11-30,13.164,12.9622,ABT
2004-11-29,13.1928,13.0238,ABT
2004-11-26,13.2169,13.0582,ABT
2004-11-24,13.2396,13.0879,ABT
2004-11-23,13.2613,13.1478,ABT
2004-11-22,13.2775,13.2418,ABT
2004-11-19,13.2826,13.3043,ABT
2004-11-18,13.2795,13.3997,ABT
2004-11-17,13.2623,13.4641,ABT
2004-11-16,13.2335,13.5214,ABT
2004-11-15,13.1923,13.5431,ABT
2004-11-12,13.1422,13.5415,ABT
2004-11-11,13.0852,13.5709,ABT
2004-11-10,13.0158,13.4964,ABT
2004-11-09,12.9471,13.4224,ABT
2004-11-08,12.8792,13.3289,ABT
2004-11-05,12.815,13.2082,ABT
2004-11-04,12.7588,13.0991,ABT
2004-11-03,12.7102,12.9535,ABT
2004-11-02,12.6755,12.8448,ABT
2004-11-01,12.6513,12.8317,ABT
2004-10-29,12.6255,12.7707,ABT
2004-10-28,12.6047,12.7004,ABT
2004-10-27,12.5911,12.5987,ABT
2004-10-26,12.59,12.4914,ABT
2004-10-25,12.6041,12.4956,ABT
2004-10-22,12.6196,12.5356,ABT
2004-10-21,12.6316,12.5667,ABT
2004-10-20,12.6408,12.5837,ABT
2004-10-19,12.649,12.576,ABT
2004-10-18,12.6594,12.5678,ABT
2004-10-15,12.6725,12.5598,ABT
2004-10-14,12.6886,12.5482,ABT
2004-10-13,12.7086,12.5683,ABT
2004-10-12,12.7287,12.5808,ABT
2004-10-11,12.7498,12.5874,ABT
2004-10-08,12.773,12.6305,ABT
2004-10-07,12.7934,12.7223,ABT
2004-10-06,12.8035,12.7942,ABT
2004-10-05,12.8049,12.8024,ABT
2004-10-04,12.8052,12.8052,ABT
2004-10-01,12.8053,12.8169,ABT
2004-09-30,12.8036,12.8337,ABT
2004-09-29,12.7993,12.8388,ABT
2004-09-28,12.7936,12.8508,ABT
2004-09-27,12.7855,12.8465,ABT
2004-09-24,12.7768,12.8489,ABT
2004-09-23,12.7665,12.8611,ABT
2004-09-22,12.7529,12.8744,ABT
2004-09-21,12.7356,12.9285,ABT
2004-09-20,12.708,12.8967,ABT
2004-09-17,12.6811,12.8996,ABT
2004-09-16,12.6498,12.8703,ABT
2004-09-15,12.6184,12.8543,ABT
2004-09-14,12.5846,12.8513,ABT
2004-09-13,12.5466,12.8038,ABT
2004-09-10,12.5098,12.7395,ABT
2004-09-09,12.477,12.7183,ABT
2004-09-08,12.4425,12.7213,ABT
2004-09-07,12.4027,12.7082,ABT
2004-09-03,12.359,12.6998,ABT
2004-09-02,12.3104,12.629,ABT
2004-09-01,12.2648,12.5428,ABT
2004-08-31,12.2251,12.4812,ABT
2004-08-30,12.1886,12.4365,ABT
2004-08-27,12.1531,12.4242,ABT
2004-08-26,12.1144,12.3787,ABT
2004-08-25,12.0767,12.3471,ABT
2004-08-24,12.038,12.2819,ABT
2004-08-23,12.0032,12.2403,ABT
2004-08-20,11.9693,12.197,ABT
2004-08-19,11.9368,12.1261,ABT
2004-08-18,11.9097,12.0619,ABT
2004-08-17,11.888,11.9883,ABT
2004-08-16,11.8737,11.9497,ABT
2004-08-13,11.8628,11.8983,ABT
2004-08-12,11.8577,11.871,ABT
2004-08-11,11.8558,11.8307,ABT
2004-08-10,11.8594,11.7618,ABT
2004-08-09,11.8734,11.7435,ABT
2004-08-06,11.8919,11.7887,ABT
2004-08-05,11.9067,11.8158,ABT
2004-08-04,11.9196,11.8498,ABT
2004-08-03,11.9296,11.8528,ABT
2004-08-02,11.9406,11.8528,ABT
2004-07-30,11.9531,11.8437,ABT
2004-07-29,11.9688,11.8224,ABT
2004-07-28,11.9897,11.8143,ABT
2004-07-27,12.0147,11.8136,ABT
2004-07-26,12.0435,11.7984,ABT
2004-07-23,12.0785,11.8469,ABT
2004-07-22,12.1115,11.8993,ABT
2004-07-21,12.1419,11.9047,ABT
2004-07-20,12.1757,11.9633,ABT
2004-07-19,12.2061,11.98,ABT
2004-07-16,12.2384,12.0264,ABT
2004-07-15,12.2687,12.0912,ABT
2004-07-14,12.294,12.1102,ABT
2004-07-13,12.3203,12.1354,ABT
2004-07-12,12.3467,12.1176,ABT
2004-07-09,12.3794,12.1079,ABT
2004-07-08,12.4182,12.1451,ABT
2004-07-07,12.4572,12.1566,ABT
2004-07-06,12.5001,12.2421,ABT
2004-07-02,12.537,12.3351,ABT
2004-07-01,12.5658,12.3789,ABT
2004-06-30,12.5926,12.4242,ABT
2004-06-29,12.6166,12.4806,ABT
2004-06-28,12.6361,12.5017,ABT
2004-06-25,12.6552,12.582,ABT
2004-06-24,12.6657,12.711,ABT
2004-06-23,12.6592,12.7478,ABT
2004-06-22,12.6466,12.7928,ABT
2004-06-21,12.6257,12.8458,ABT
2004-06-18,12.5943,12.8624,ABT
2004-06-17,12.556,12.8404,ABT
2004-06-16,12.5153,12.793,ABT
2004-06-15,12.4756,12.7639,ABT
2004-06-14,12.4345,12.7091,ABT
2004-06-10,12.3952,12.6771,ABT
2004-06-09,12.3549,12.6234,ABT
2004-06-08,12.3166,12.5649,ABT
2004-06-07,12.2811,12.4738,ABT
2004-06-04,12.2536,12.3914,ABT
2004-06-03,12.2339,12.3386,ABT
2004-06-02,12.219,12.3275,ABT
2004-06-01,12.2035,12.3075,ABT
2004-05-28,12.1886,12.3,ABT
2004-05-27,12.1727,12.27,ABT
2004-05-26,12.1588,12.1958,ABT
2004-05-25,12.1535,12.148,ABT
2004-05-24,12.1543,12.1264,ABT
2004-05-21,12.1582,12.2048,ABT
2004-05-20,12.1516,12.2693,ABT
2004-05-19,12.1348,12.3242,ABT
2004-05-18,12.1077,12.3403,ABT
2004-05-17,12.0745,12.3458,ABT
2004-05-14,12.0357,12.344,ABT
2004-05-13,11.9917,12.3346,ABT
2004-05-12,11.9427,12.3371,ABT
2004-05-11,11.8863,12.3183,ABT
2004-05-10,11.8246,12.3224,ABT
2004-05-07,11.7535,12.3419,ABT
2004-05-06,11.6694,12.2968,ABT
2004-05-05,11.5798,12.1875,ABT
2004-05-04,11.493,12.0437,ABT
2004-05-03,11.4143,11.8711,ABT
2004-04-30,11.3491,11.5868,ABT
2004-04-29,11.3151,11.5875,ABT
2004-04-28,11.2762,11.5551,ABT
2004-04-27,11.2364,11.5339,ABT
2004-04-26,11.1939,11.4818,ABT
2004-04-23,11.1528,11.4493,ABT
2004-04-22,11.1104,11.4147,ABT
2004-04-21,11.0669,11.3379,ABT
2004-04-20,11.0282,11.3346,ABT
2004-04-19,10.9844,11.3206,ABT
2004-04-16,10.9364,11.2168,ABT
2004-04-15,10.8963,11.0845,ABT
2004-04-14,10.8695,10.9222,ABT
2004-04-13,10.8619,10.8821,ABT
2004-04-12,10.8591,10.9786,ABT
2004-04-08,10.842,11.0471,ABT
2004-04-07,10.8127,11.0409,ABT
2004-04-06,10.7801,10.9951,ABT
2004-04-05,10.7493,10.8958,ABT
2004-04-02,10.7284,10.7894,ABT
2004-04-01,10.7197,10.6929,ABT
2004-03-31,10.7236,10.6096,ABT
2004-03-30,10.7398,10.5638,ABT
2004-03-29,10.765,10.515,ABT
2004-03-26,10.8007,10.484,ABT
2004-03-25,10.8459,10.4801,ABT
2004-03-24,10.8982,10.5036,ABT
2004-03-23,10.9546,10.575,ABT
2004-03-22,11.0088,10.6102,ABT
2004-03-19,11.0657,10.6945,ABT
2004-03-18,11.1188,10.7547,ABT
2004-03-17,11.1708,10.8453,ABT
2004-03-16,11.2173,10.9191,ABT
2004-03-15,11.2599,10.9365,ABT
2004-03-12,11.3061,11.0345,ABT
2004-03-11,11.3449,11.1008,ABT
2004-03-10,11.3797,11.1822,ABT
2004-03-09,11.408,11.2969,ABT
2004-03-08,11.4238,11.3669,ABT
2004-03-05,11.432,11.3949,ABT
2004-03-04,11.4373,11.3948,ABT
2004-03-03,11.4433,11.3903,ABT
2004-03-02,11.4509,11.3581,ABT
2004-03-01,11.4641,11.3432,ABT
2004-02-27,11.4814,11.3415,ABT
2004-02-26,11.5014,11.3915,ABT
2004-02-25,11.5171,11.4365,ABT
2004-02-24,11.5286,11.4572,ABT
2004-02-23,11.5388,11.4805,ABT
2004-02-20,11.5472,11.4967,ABT
2004-02-19,11.5544,11.5479,ABT
2004-02-18,11.5553,11.6197,ABT
2004-02-17,11.5461,11.6065,ABT
2004-02-13,11.5375,11.5532,ABT
2004-02-12,11.5352,11.5422,ABT
2004-02-11,11.5342,11.5746,ABT
2004-02-10,11.5285,11.5455,ABT
2004-02-09,11.5261,11.5502,ABT
2004-02-06,11.5226,11.5339,ABT
2004-02-05,11.521,11.5112,ABT
2004-02-04,11.5224,11.4636,ABT
2004-02-03,11.5308,11.4271,ABT
2004-02-02,11.5456,11.3793,ABT
2004-01-30,11.5694,11.3827,ABT
2004-01-29,11.596,11.4221,ABT
2004-01-28,11.6209,11.4162,ABT
2004-01-27,11.6502,11.404,ABT
2004-01-26,11.6853,11.4234,ABT
2004-01-23,11.7227,11.4067,ABT
2004-01-22,11.7679,11.4636,ABT
2004-01-21,11.8114,11.53,ABT
2004-01-20,11.8516,11.5644,ABT
2004-01-16,11.8926,11.647,ABT
2004-01-15,11.9277,11.7596,ABT
2004-01-14,11.9517,11.7617,ABT
2004-01-13,11.9788,11.8037,ABT
2004-01-12,12.0038,11.8657,ABT
2004-01-09,12.0235,11.9688,ABT
2004-01-08,12.0314,12.0638,ABT
2004-01-07,12.0267,12.1393,ABT
2004-01-06,12.0106,12.1204,ABT
2004-01-05,11.995,12.1376,ABT
2004-01-02,11.9746,12.1312,ABT
2003-12-31,11.9522,12.1225,ABT
2003-12-30,11.9279,12.124,ABT
2003-12-29,11.8999,12.1285,ABT
2003-12-26,11.8672,12.0843,ABT
2003-12-24,11.8362,12.0523,ABT
2003-12-23,11.8053,12.0078,ABT
2003-12-22,11.7764,11.9788,ABT
2003-12-19,11.7475,11.9584,ABT
2003-12-18,11.7174,11.9225,ABT
2003-12-17,11.6881,11.8598,ABT
2003-12-16,11.6635,11.8604,ABT
2003-12-15,11.6354,11.8352,ABT
2003-12-12,11.6069,11.8233,ABT
2003-12-11,11.576,11.7918,ABT
2003-12-10,11.5451,11.7558,ABT
2003-12-09,11.515,11.7425,ABT
2003-12-08,11.4826,11.7074,ABT
2003-12-05,11.4504,11.6824,ABT
2003-12-04,11.4173,11.6793,ABT
2003-12-03,11.3799,11.6414,ABT
2003-12-02,11.3425,11.5969,ABT
2003-12-01,11.3062,11.5393,ABT
2003-11-28,11.2729,11.4859,ABT
2003-11-26,11.2424,11.4832,ABT
2003-11-25,11.208,11.4449,ABT
2003-11-24,11.1742,11.406,ABT
2003-11-21,11.1411,11.3437,ABT
2003-11-20,11.1122,11.3396,ABT
2003-11-19,11.0797,11.3453,ABT
2003-11-18,11.0417,11.2819,ABT
2003-11-17,11.0074,11.2216,ABT
2003-11-14,10.9768,11.1342,ABT
2003-11-13,10.9543,11.0143,ABT
2003-11-12,10.9457,10.8839,ABT
2003-11-11,10.9546,10.886,ABT
2003-11-10,10.9644,10.9026,ABT
2003-11-07,10.9732,10.9508,ABT
2003-11-06,10.9764,11.0029,ABT
2003-11-05,10.9726,11.0083,ABT
2003-11-04,10.9675,11.0102,ABT
2003-11-03,10.9614,11.0543,ABT
2003-10-31,10.9481,11.0291,ABT
2003-10-30,10.9365,11.0111,ABT
2003-10-29,10.9259,10.9594,ABT
2003-10-28,10.9211,10.8948,ABT
2003-10-27,10.9249,10.8467,ABT
2003-10-24,10.936,10.8711,ABT
2003-10-23,10.9453,10.8749,ABT
2003-10-22,10.9554,10.8922,ABT
2003-10-21,10.9644,10.9673,ABT
2003-10-20,10.964,10.9391,ABT
2003-10-17,10.9675,10.9231,ABT
2003-10-16,10.9738,10.9426,ABT
2003-10-15,10.9783,10.9278,ABT
2003-10-14,10.9855,10.9359,ABT
2003-10-13,10.9926,10.9319,ABT
2003-10-10,11.0013,10.9344,ABT
2003-10-09,11.0108,10.9567,ABT
2003-10-08,11.0186,10.9723,ABT
2003-10-07,11.0252,11.0146,ABT
2003-10-06,11.0267,11.0495,ABT
2003-10-03,11.0234,11.0495,ABT
2003-10-02,11.0197,11.059,ABT
2003-10-01,11.0141,11.0268,ABT
2003-09-30,11.0123,11.0158,ABT
2003-09-29,11.0118,11.0209,ABT
2003-09-26,11.0105,11.0277,ABT
2003-09-25,11.008,11.0566,ABT
2003-09-24,11.0011,11.1141,ABT
2003-09-23,10.9849,11.1908,ABT
2003-09-22,10.9555,11.2129,ABT
2003-09-19,10.9187,11.27,ABT
2003-09-18,10.8685,11.2814,ABT
2003-09-17,10.8095,11.2406,ABT
2003-09-16,10.748,11.1914,ABT
2003-09-15,10.6846,11.1361,ABT
2003-09-12,10.6201,11.0788,ABT
2003-09-11,10.5546,10.9748,ABT
2003-09-10,10.4945,10.8784,ABT
2003-09-09,10.4397,10.7748,ABT
2003-09-08,10.3918,10.7194,ABT
2003-09-05,10.3451,10.6042,ABT
2003-09-04,10.308,10.5195,ABT
2003-09-03,10.2778,10.4755,ABT
2003-09-02,10.2496,10.3694,ABT
2003-08-29,10.2325,10.2797,ABT
2003-08-28,10.2257,10.2334,ABT
2003-08-27,10.2246,10.213,ABT
2003-08-26,10.2263,10.1961,ABT
2003-08-25,10.2306,10.1521,ABT
2003-08-22,10.2418,10.1244,ABT
2003-08-21,10.2586,10.14,ABT
2003-08-20,10.2756,10.1936,ABT
2003-08-19,10.2873,10.2306,ABT
2003-08-18,10.2954,10.2342,ABT
2003-08-15,10.3041,10.2167,ABT
2003-08-14,10.3166,10.2027,ABT
2003-08-13,10.3329,10.1911,ABT
2003-08-12,10.3531,10.191,ABT
2003-08-11,10.3763,10.178,ABT
2003-08-08,10.4046,10.1581,ABT
2003-08-07,10.4399,10.1056,ABT
2003-08-06,10.4876,10.0349,ABT
2003-08-05,10.5523,10.0534,ABT
2003-08-04,10.6235,10.1428,ABT
2003-08-01,10.6922,10.2059,ABT
2003-07-31,10.7617,10.2866,ABT
2003-07-30,10.8296,10.3331,ABT
2003-07-29,10.9005,10.3924,ABT
2003-07-28,10.9731,10.5034,ABT
2003-07-25,11.0402,10.6135,ABT
2003-07-24,11.1011,10.6845,ABT
2003-07-23,11.1607,10.798,ABT
2003-07-22,11.2125,10.8814,ABT
2003-07-21,11.2598,10.9374,ABT
2003-07-18,11.3058,11.0241,ABT
2003-07-17,11.3461,11.131,ABT
2003-07-16,11.3768,11.2177,ABT
2003-07-15,11.3995,11.303,ABT
2003-07-14,11.4133,11.3521,ABT
2003-07-11,11.4221,11.341,ABT
2003-07-10,11.4337,11.3278,ABT
2003-07-09,11.4488,11.3715,ABT
2003-07-08,11.4598,11.4187,ABT
2003-07-07,11.4657,11.4113,ABT
2003-07-03,11.4735,11.3603,ABT
2003-07-02,11.4897,11.3574,ABT
2003-07-01,11.5086,11.357,ABT
2003-06-30,11.5302,11.4104,ABT
2003-06-27,11.5473,11.4637,ABT
2003-06-26,11.5593,11.5484,ABT
2003-06-25,11.5608,11.5568,ABT
2003-06-24,11.5614,11.6075,ABT
2003-06-23,11.5548,11.669,ABT
2003-06-20,11.5385,11.7579,ABT
2003-06-19,11.5072,11.7685,ABT
2003-06-18,11.4698,11.7834,ABT
2003-06-17,11.425,11.769,ABT
2003-06-16,11.3759,11.707,ABT
2003-06-13,11.3286,11.6483,ABT
2003-06-12,11.2829,11.6231,ABT
2003-06-11,11.2343,11.5785,ABT
2003-06-10,11.1852,11.5301,ABT
2003-06-09,11.1359,11.4587,ABT
2003-06-06,11.0898,11.4312,ABT
2003-06-05,11.041,11.3671,ABT
